Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0626        -176.8410    -177.5766       0.7356   210.8
0.0627        -176.8382    -177.5760       0.7379   211.4
0.0628        -176.8409    -177.5756       0.7347   210.5
0.0629        -176.8407    -177.5745       0.7338   210.3
0.0630        -176.8403    -177.5737       0.7334   210.1
0.0631        -176.8368    -177.5730       0.7362   210.9
0.0632        -176.8385    -177.5721       0.7336   210.2
0.0633        -176.8405    -177.5712       0.7308   209.4
0.0634        -176.8407    -177.5704       0.7297   209.1
0.0635        -176.8417    -177.5694       0.7277   208.5
0.0636        -176.8431    -177.5684       0.7253   207.8
0.0637        -176.8422    -177.5674       0.7251   207.8
0.0638        -176.8401    -177.5664       0.7262   208.1
0.0639        -176.8391    -177.5652       0.7261   208.0
0.0640        -176.8381    -177.5641       0.7260   208.0
0.0641        -176.8386    -177.5628       0.7242   207.5
0.0642        -176.8392    -177.5617       0.7225   207.0
0.0643        -176.8372    -177.5605       0.7234   207.3
0.0644        -176.8353    -177.5593       0.7240   207.5
0.0645        -176.8342    -177.5579       0.7237   207.4
0.0646        -176.8330    -177.5566       0.7236   207.3
0.0647        -176.8333    -177.5552       0.7220   206.9
0.0648        -176.8346    -177.5541       0.7194   206.1
0.0649        -176.8341    -177.5526       0.7185   205.9
0.0650        -176.8306    -177.5512       0.7205   206.5
0.0651        -176.8285    -177.5495       0.7210   206.6
0.0652        -176.8290    -177.5482       0.7192   206.1
0.0653        -176.8274    -177.5466       0.7192   206.1
0.0654        -176.8275    -177.5451       0.7175   205.6
0.0655        -176.8279    -177.5437       0.7158   205.1
0.0656        -176.8259    -177.5422       0.7162   205.2
0.0657        -176.8245    -177.5405       0.7160   205.2
0.0658        -176.8237    -177.5390       0.7153   205.0
0.0659        -176.8223    -177.5373       0.7150   204.9
0.0660        -176.8213    -177.5358       0.7145   204.7
0.0661        -176.8209    -177.5341       0.7132   204.4
0.0662        -176.8210    -177.5324       0.7114   203.8
0.0663        -176.8201    -177.5309       0.7108   203.7
0.0664        -176.8205    -177.5289       0.7084   203.0
0.0665        -176.8194    -177.5272       0.7078   202.8
0.0666        -176.8193    -177.5253       0.7060   202.3
0.0667        -176.8199    -177.5237       0.7037   201.6
0.0668        -176.8200    -177.5218       0.7018   201.1
0.0669        -176.8210    -177.5198       0.6988   200.2
0.0670        -176.8236    -177.5180       0.6944   199.0
0.0671        -176.8220    -177.5163       0.6942   198.9
0.0672        -176.8197    -177.5144       0.6947   199.1
0.0673        -176.8207    -177.5124       0.6917   198.2
0.0674        -176.8216    -177.5106       0.6889   197.4
0.0675        -176.8182    -177.5082       0.6900   197.7
0.0676        -176.8197    -177.5061       0.6865   196.7
0.0677        -176.8187    -177.5039       0.6852   196.3
0.0678        -176.8181    -177.5019       0.6837   195.9
0.0679        -176.8163    -177.4998       0.6835   195.8
0.0680        -176.8157    -177.4978       0.6821   195.4
0.0681        -176.8176    -177.4956       0.6781   194.3
0.0682        -176.8173    -177.4935       0.6762   193.8
0.0683        -176.8185    -177.4913       0.6728   192.8
0.0684        -176.8197    -177.4892       0.6695   191.8
0.0685        -176.8212    -177.4866       0.6653   190.6
0.0686        -176.8188    -177.4843       0.6656   190.7
0.0687        -176.8179    -177.4820       0.6641   190.3
0.0688        -176.8187    -177.4797       0.6610   189.4
0.0689        -176.8170    -177.4773       0.6603   189.2
0.0690        -176.8188    -177.4750       0.6562   188.0
0.0691        -176.8160    -177.4730       0.6569   188.2
0.0692        -176.8161    -177.4706       0.6545   187.5
0.0693        -176.8179    -177.4679       0.6500   186.2
0.0694        -176.8178    -177.4654       0.6475   185.5
0.0695        -176.8185    -177.4630       0.6445   184.7
0.0696        -176.8161    -177.4605       0.6444   184.7
0.0697        -176.8152    -177.4578       0.6427   184.1
0.0698        -176.8146    -177.4553       0.6407   183.6
0.0699        -176.8167    -177.4527       0.6359   182.2
0.0700        -176.8169    -177.4503       0.6333   181.5
0.0701        -176.8163    -177.4476       0.6313   180.9
0.0702        -176.8170    -177.4449       0.6280   179.9
0.0703        -176.8197    -177.4424       0.6227   178.4
0.0704        -176.8189    -177.4398       0.6209   177.9
0.0705        -176.8191    -177.4371       0.6180   177.1
0.0706        -176.8202    -177.4346       0.6144   176.0
0.0707        -176.8205    -177.4320       0.6115   175.2
0.0708        -176.8207    -177.4290       0.6083   174.3
0.0709        -176.8210    -177.4263       0.6053   173.4
0.0710        -176.8203    -177.4235       0.6033   172.9
0.0711        -176.8186    -177.4210       0.6025   172.6
0.0712        -176.8189    -177.4184       0.5995   171.8
0.0713        -176.8199    -177.4152       0.5954   170.6
0.0714        -176.8198    -177.4125       0.5927   169.8
0.0715        -176.8200    -177.4098       0.5897   169.0
0.0716        -176.8221    -177.4072       0.5852   167.7
0.0717        -176.8204    -177.4045       0.5840   167.3
0.0718        -176.8211    -177.4017       0.5806   166.4
0.0719        -176.8197    -177.3989       0.5792   166.0
0.0720        -176.8183    -177.3962       0.5779   165.6
0.0721        -176.8192    -177.3935       0.5743   164.6
0.0722        -176.8215    -177.3909       0.5693   163.1
0.0723        -176.8220    -177.3882       0.5663   162.3
0.0724        -176.8218    -177.3858       0.5639   161.6
0.0725        -176.8214    -177.3832       0.5618   161.0
0.0726        -176.8216    -177.3806       0.5590   160.2
0.0727        -176.8217    -177.3781       0.5564   159.4
0.0728        -176.8224    -177.3756       0.5533   158.5
0.0729        -176.8215    -177.3731       0.5516   158.1
0.0730        -176.8218    -177.3706       0.5488   157.2
0.0731        -176.8205    -177.3683       0.5478   157.0
0.0732        -176.8214    -177.3660       0.5445   156.0
0.0733        -176.8217    -177.3636       0.5419   155.3
0.0734        -176.8241    -177.3614       0.5373   153.9
0.0735        -176.8234    -177.3592       0.5357   153.5
0.0736        -176.8240    -177.3568       0.5327   152.6
0.0737        -176.8234    -177.3545       0.5312   152.2
0.0738        -176.8221    -177.3526       0.5304   152.0
0.0739        -176.8205    -177.3503       0.5298   151.8
0.0740        -176.8212    -177.3482       0.5269   151.0
0.0741        -176.8199    -177.3461       0.5262   150.8
0.0742        -176.8192    -177.3441       0.5249   150.4
0.0743        -176.8210    -177.3421       0.5211   149.3
0.0744        -176.8202    -177.3401       0.5199   149.0
0.0745        -176.8199    -177.3383       0.5184   148.5
0.0746        -176.8197    -177.3365       0.5167   148.1
0.0747        -176.8219    -177.3348       0.5128   146.9
0.0748        -176.8240    -177.3329       0.5090   145.8
0.0749        -176.8233    -177.3313       0.5080   145.6
0.0750        -176.8233    -177.3298       0.5065   145.1
0.0751        -176.8232    -177.3284       0.5052   144.8
0.0752        -176.8225    -177.3267       0.5042   144.5
0.0753        -176.8214    -177.3254       0.5040   144.4
0.0754        -176.8217    -177.3240       0.5023   143.9
0.0755        -176.8227    -177.3227       0.5000   143.3
0.0756        -176.8208    -177.3215       0.5007   143.5
0.0757        -176.8208    -177.3205       0.4997   143.2
0.0758        -176.8208    -177.3193       0.4985   142.8
0.0759        -176.8197    -177.3183       0.4986   142.9
0.0760        -176.8204    -177.3173       0.4968   142.4
0.0761        -176.8191    -177.3163       0.4972   142.5
0.0762        -176.8198    -177.3155       0.4957   142.0
0.0763        -176.8193    -177.3147       0.4954   141.9
0.0764        -176.8193    -177.3139       0.4946   141.7
0.0765        -176.8206    -177.3132       0.4926   141.1
0.0766        -176.8213    -177.3125       0.4912   140.7
0.0767        -176.8221    -177.3120       0.4899   140.4
0.0768        -176.8219    -177.3115       0.4896   140.3
0.0769        -176.8189    -177.3109       0.4920   141.0
0.0770        -176.8186    -177.3105       0.4919   140.9
0.0771        -176.8197    -177.3101       0.4904   140.5
0.0772        -176.8192    -177.3097       0.4905   140.6
0.0773        -176.8174    -177.3094       0.4921   141.0
0.0774        -176.8159    -177.3093       0.4933   141.4
