Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0535        -158.5594    -158.8823       0.3229   104.1
0.0536        -158.5602    -158.8841       0.3238   104.4
0.0537        -158.5610    -158.8859       0.3249   104.7
0.0538        -158.5608    -158.8876       0.3268   105.3
0.0539        -158.5615    -158.8894       0.3279   105.7
0.0540        -158.5615    -158.8910       0.3295   106.2
0.0541        -158.5599    -158.8926       0.3327   107.3
0.0542        -158.5596    -158.8944       0.3348   107.9
0.0543        -158.5577    -158.8959       0.3381   109.0
0.0544        -158.5583    -158.8976       0.3393   109.4
0.0545        -158.5566    -158.8990       0.3424   110.4
0.0546        -158.5574    -158.9008       0.3434   110.7
0.0547        -158.5580    -158.9023       0.3443   111.0
0.0548        -158.5583    -158.9037       0.3454   111.3
0.0549        -158.5577    -158.9051       0.3473   112.0
0.0550        -158.5578    -158.9066       0.3488   112.4
0.0551        -158.5570    -158.9080       0.3510   113.2
0.0552        -158.5570    -158.9093       0.3523   113.6
0.0553        -158.5566    -158.9108       0.3542   114.2
0.0554        -158.5579    -158.9120       0.3541   114.1
0.0555        -158.5575    -158.9132       0.3557   114.7
0.0556        -158.5561    -158.9146       0.3584   115.5
0.0557        -158.5556    -158.9157       0.3601   116.1
0.0558        -158.5560    -158.9170       0.3609   116.3
0.0559        -158.5537    -158.9182       0.3645   117.5
0.0560        -158.5540    -158.9191       0.3651   117.7
0.0561        -158.5557    -158.9201       0.3645   117.5
0.0562        -158.5553    -158.9211       0.3659   117.9
0.0563        -158.5557    -158.9221       0.3664   118.1
0.0564        -158.5553    -158.9231       0.3678   118.5
0.0565        -158.5551    -158.9239       0.3688   118.9
0.0566        -158.5548    -158.9248       0.3700   119.3
0.0567        -158.5545    -158.9255       0.3710   119.6
0.0568        -158.5554    -158.9263       0.3709   119.5
0.0569        -158.5560    -158.9271       0.3711   119.6
0.0570        -158.5571    -158.9278       0.3707   119.5
0.0571        -158.5580    -158.9283       0.3703   119.4
0.0572        -158.5565    -158.9291       0.3726   120.1
0.0573        -158.5563    -158.9294       0.3731   120.3
0.0574        -158.5557    -158.9309       0.3752   120.9
0.0575        -158.5546    -158.9304       0.3758   121.1
0.0576        -158.5540    -158.9309       0.3769   121.5
0.0577        -158.5540    -158.9311       0.3771   121.6
0.0578        -158.5555    -158.9317       0.3762   121.3
0.0579        -158.5556    -158.9320       0.3764   121.3
0.0580        -158.5539    -158.9320       0.3781   121.9
0.0581        -158.5537    -158.9325       0.3788   122.1
0.0582        -158.5538    -158.9324       0.3786   122.0
0.0583        -158.5520    -158.9326       0.3806   122.7
0.0584        -158.5515    -158.9326       0.3811   122.9
0.0585        -158.5508    -158.9330       0.3822   123.2
0.0586        -158.5479    -158.9328       0.3849   124.1
0.0587        -158.5472    -158.9330       0.3858   124.3
0.0588        -158.5465    -158.9328       0.3863   124.5
0.0589        -158.5464    -158.9329       0.3866   124.6
0.0590        -158.5443    -158.9327       0.3884   125.2
0.0591        -158.5463    -158.9328       0.3865   124.6
0.0592        -158.5455    -158.9325       0.3869   124.7
0.0593        -158.5456    -158.9323       0.3867   124.6
0.0594        -158.5467    -158.9321       0.3854   124.2
0.0595        -158.5470    -158.9320       0.3850   124.1
0.0596        -158.5473    -158.9316       0.3844   123.9
0.0597        -158.5478    -158.9320       0.3842   123.9
0.0598        -158.5466    -158.9312       0.3846   124.0
0.0599        -158.5476    -158.9310       0.3833   123.6
0.0600        -158.5472    -158.9307       0.3835   123.6
0.0601        -158.5469    -158.9304       0.3835   123.6
0.0602        -158.5473    -158.9301       0.3828   123.4
0.0603        -158.5463    -158.9298       0.3834   123.6
0.0604        -158.5465    -158.9294       0.3829   123.4
0.0605        -158.5461    -158.9290       0.3830   123.4
0.0606        -158.5467    -158.9286       0.3819   123.1
0.0607        -158.5467    -158.9283       0.3816   123.0
0.0608        -158.5472    -158.9278       0.3806   122.7
0.0609        -158.5486    -158.9275       0.3789   122.1
0.0610        -158.5488    -158.9270       0.3782   121.9
0.0611        -158.5498    -158.9266       0.3769   121.5
0.0612        -158.5502    -158.9261       0.3759   121.2
0.0613        -158.5501    -158.9258       0.3757   121.1
0.0614        -158.5495    -158.9253       0.3757   121.1
0.0615        -158.5509    -158.9250       0.3742   120.6
0.0616        -158.5502    -158.9246       0.3744   120.7
0.0617        -158.5482    -158.9240       0.3758   121.1
0.0618        -158.5482    -158.9235       0.3753   121.0
0.0619        -158.5484    -158.9233       0.3749   120.8
0.0620        -158.5480    -158.9227       0.3747   120.8
0.0621        -158.5474    -158.9225       0.3752   120.9
0.0622        -158.5486    -158.9225       0.3739   120.5
0.0623        -158.5471    -158.9216       0.3745   120.7
0.0624        -158.5480    -158.9211       0.3732   120.3
0.0625        -158.5468    -158.9208       0.3740   120.6
0.0626        -158.5470    -158.9204       0.3735   120.4
0.0627        -158.5506    -158.9203       0.3697   119.2
0.0628        -158.5508    -158.9198       0.3690   119.0
0.0629        -158.5505    -158.9197       0.3691   119.0
0.0630        -158.5523    -158.9191       0.3667   118.2
0.0631        -158.5531    -158.9188       0.3657   117.9
0.0632        -158.5522    -158.9187       0.3665   118.2
0.0633        -158.5516    -158.9185       0.3670   118.3
0.0634        -158.5516    -158.9182       0.3665   118.2
0.0635        -158.5526    -158.9182       0.3656   117.9
0.0636        -158.5530    -158.9179       0.3649   117.6
0.0637        -158.5535    -158.9183       0.3648   117.6
0.0638        -158.5531    -158.9177       0.3647   117.5
0.0639        -158.5531    -158.9177       0.3646   117.5
0.0640        -158.5529    -158.9176       0.3647   117.6
0.0641        -158.5512    -158.9176       0.3664   118.1
0.0642        -158.5529    -158.9175       0.3647   117.5
0.0643        -158.5536    -158.9179       0.3643   117.4
0.0644        -158.5535    -158.9175       0.3641   117.4
0.0645        -158.5510    -158.9176       0.3666   118.2
0.0646        -158.5500    -158.9176       0.3677   118.5
0.0647        -158.5487    -158.9178       0.3691   119.0
0.0648        -158.5492    -158.9178       0.3686   118.8
0.0649        -158.5480    -158.9181       0.3701   119.3
0.0650        -158.5483    -158.9182       0.3700   119.3
0.0651        -158.5463    -158.9185       0.3723   120.0
0.0652        -158.5460    -158.9187       0.3727   120.1
0.0653        -158.5471    -158.9191       0.3720   119.9
0.0654        -158.5487    -158.9193       0.3706   119.5
0.0655        -158.5483    -158.9197       0.3714   119.7
0.0656        -158.5476    -158.9199       0.3723   120.0
0.0657        -158.5486    -158.9205       0.3719   119.9
0.0658        -158.5480    -158.9207       0.3727   120.1
0.0659        -158.5508    -158.9214       0.3706   119.5
0.0660        -158.5508    -158.9215       0.3707   119.5
0.0661        -158.5499    -158.9221       0.3722   120.0
0.0662        -158.5491    -158.9225       0.3734   120.4
0.0663        -158.5493    -158.9233       0.3740   120.6
0.0664        -158.5496    -158.9235       0.3739   120.5
0.0665        -158.5502    -158.9243       0.3742   120.6
0.0666        -158.5490    -158.9245       0.3756   121.1
0.0667        -158.5488    -158.9251       0.3763   121.3
0.0668        -158.5496    -158.9257       0.3761   121.2
0.0669        -158.5489    -158.9264       0.3775   121.7
0.0670        -158.5492    -158.9270       0.3778   121.8
0.0671        -158.5502    -158.9277       0.3776   121.7
0.0672        -158.5510    -158.9283       0.3773   121.6
0.0673        -158.5512    -158.9291       0.3780   121.8
0.0674        -158.5485    -158.9297       0.3812   122.9
0.0675        -158.5482    -158.9306       0.3824   123.3
0.0676        -158.5481    -158.9312       0.3831   123.5
0.0677        -158.5493    -158.9322       0.3829   123.4
0.0678        -158.5513    -158.9326       0.3813   122.9
0.0679        -158.5526    -158.9334       0.3808   122.8
0.0680        -158.5527    -158.9341       0.3814   123.0
0.0681        -158.5516    -158.9349       0.3833   123.6
0.0682        -158.5499    -158.9356       0.3857   124.3
0.0683        -158.5481    -158.9364       0.3883   125.2
0.0684        -158.5484    -158.9371       0.3887   125.3
0.0685        -158.5484    -158.9379       0.3894   125.5
0.0686        -158.5500    -158.9385       0.3885   125.2
0.0687        -158.5491    -158.9393       0.3903   125.8
0.0688        -158.5495    -158.9399       0.3905   125.9
0.0689        -158.5510    -158.9407       0.3897   125.6
0.0690        -158.5499    -158.9414       0.3914   126.2
0.0691        -158.5504    -158.9421       0.3916   126.2
0.0692        -158.5501    -158.9428       0.3927   126.6
0.0693        -158.5495    -158.9438       0.3944   127.1
0.0694        -158.5490    -158.9441       0.3950   127.3
0.0695        -158.5479    -158.9448       0.3970   128.0
0.0696        -158.5475    -158.9454       0.3978   128.2
0.0697        -158.5491    -158.9461       0.3970   128.0
0.0698        -158.5499    -158.9467       0.3968   127.9
0.0699        -158.5513    -158.9472       0.3959   127.6
0.0700        -158.5492    -158.9478       0.3986   128.5
0.0701        -158.5501    -158.9486       0.3984   128.4
0.0702        -158.5486    -158.9492       0.4006   129.1
0.0703        -158.5489    -158.9496       0.4007   129.2
0.0704        -158.5481    -158.9501       0.4019   129.6
0.0705        -158.5461    -158.9507       0.4046   130.4
0.0706        -158.5459    -158.9512       0.4053   130.7
0.0707        -158.5446    -158.9518       0.4073   131.3
0.0708        -158.5435    -158.9523       0.4088   131.8
0.0709        -158.5415    -158.9529       0.4114   132.6
0.0710        -158.5411    -158.9533       0.4122   132.9
0.0711        -158.5444    -158.9539       0.4095   132.0
0.0712        -158.5442    -158.9543       0.4101   132.2
0.0713        -158.5435    -158.9549       0.4114   132.6
0.0714        -158.5434    -158.9552       0.4118   132.7
0.0715        -158.5411    -158.9558       0.4147   133.7
0.0716        -158.5392    -158.9560       0.4168   134.4
0.0717        -158.5386    -158.9565       0.4179   134.7
0.0718        -158.5385    -158.9568       0.4182   134.8
0.0719        -158.5390    -158.9571       0.4181   134.8
0.0720        -158.5368    -158.9574       0.4206   135.6
0.0721        -158.5366    -158.9582       0.4216   135.9
0.0722        -158.5346    -158.9580       0.4234   136.5
0.0723        -158.5349    -158.9584       0.4235   136.5
0.0724        -158.5345    -158.9584       0.4239   136.6
0.0725        -158.5353    -158.9586       0.4234   136.5
0.0726        -158.5347    -158.9588       0.4241   136.7
0.0727        -158.5349    -158.9590       0.4241   136.7
0.0728        -158.5343    -158.9590       0.4246   136.9
0.0729        -158.5347    -158.9594       0.4247   136.9
0.0730        -158.5345    -158.9591       0.4246   136.9
0.0731        -158.5353    -158.9592       0.4238   136.6
0.0732        -158.5359    -158.9591       0.4232   136.4
0.0733        -158.5351    -158.9593       0.4242   136.7
0.0734        -158.5329    -158.9590       0.4260   137.3
0.0735        -158.5341    -158.9594       0.4252   137.1
0.0736        -158.5320    -158.9589       0.4269   137.6
0.0737        -158.5317    -158.9588       0.4271   137.7
0.0738        -158.5316    -158.9587       0.4270   137.6
0.0739        -158.5322    -158.9585       0.4263   137.4
0.0740        -158.5336    -158.9585       0.4249   137.0
0.0741        -158.5336    -158.9582       0.4245   136.8
0.0742        -158.5326    -158.9579       0.4253   137.1
0.0743        -158.5301    -158.9577       0.4275   137.8
0.0744        -158.5304    -158.9573       0.4270   137.6
0.0745        -158.5319    -158.9574       0.4255   137.2
0.0746        -158.5297    -158.9568       0.4271   137.7
0.0747        -158.5307    -158.9564       0.4257   137.2
0.0748        -158.5303    -158.9560       0.4257   137.2
0.0749        -158.5308    -158.9557       0.4249   137.0
0.0750        -158.5284    -158.9552       0.4268   137.6
0.0751        -158.5281    -158.9548       0.4266   137.5
0.0752        -158.5264    -158.9543       0.4279   137.9
0.0753        -158.5255    -158.9538       0.4284   138.1
0.0754        -158.5267    -158.9534       0.4267   137.5
0.0755        -158.5253    -158.9529       0.4275   137.8
0.0756        -158.5262    -158.9524       0.4262   137.4
0.0757        -158.5264    -158.9519       0.4254   137.1
0.0758        -158.5253    -158.9514       0.4260   137.3
0.0759        -158.5260    -158.9508       0.4247   136.9
0.0760        -158.5248    -158.9502       0.4254   137.1
0.0761        -158.5234    -158.9496       0.4261   137.4
0.0762        -158.5238    -158.9490       0.4252   137.0
0.0763        -158.5232    -158.9483       0.4251   137.0
0.0764        -158.5231    -158.9477       0.4247   136.9
0.0765        -158.5237    -158.9471       0.4233   136.5
0.0766        -158.5257    -158.9464       0.4207   135.6
0.0767        -158.5253    -158.9458       0.4205   135.5
0.0768        -158.5248    -158.9453       0.4205   135.5
0.0769        -158.5247    -158.9448       0.4201   135.4
0.0770        -158.5251    -158.9439       0.4188   135.0
0.0771        -158.5244    -158.9434       0.4189   135.0
0.0772        -158.5256    -158.9425       0.4170   134.4
0.0773        -158.5273    -158.9420       0.4147   133.7
0.0774        -158.5273    -158.9412       0.4140   133.4
