Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0535        -183.2489    -183.7011       0.4522   124.9
0.0536        -183.2474    -183.7006       0.4531   125.2
0.0537        -183.2463    -183.7000       0.4537   125.4
0.0538        -183.2470    -183.6994       0.4524   125.0
0.0539        -183.2471    -183.6987       0.4517   124.8
0.0540        -183.2471    -183.6980       0.4509   124.6
0.0541        -183.2463    -183.6972       0.4509   124.6
0.0542        -183.2488    -183.6964       0.4476   123.7
0.0543        -183.2503    -183.6955       0.4452   123.0
0.0544        -183.2485    -183.6945       0.4460   123.2
0.0545        -183.2460    -183.6935       0.4475   123.6
0.0546        -183.2466    -183.6925       0.4459   123.2
0.0547        -183.2480    -183.6914       0.4434   122.5
0.0548        -183.2477    -183.6902       0.4425   122.3
0.0549        -183.2464    -183.6890       0.4426   122.3
0.0550        -183.2480    -183.6878       0.4399   121.5
0.0551        -183.2482    -183.6865       0.4384   121.1
0.0552        -183.2477    -183.6852       0.4375   120.9
0.0553        -183.2486    -183.6839       0.4352   120.3
0.0554        -183.2471    -183.6825       0.4354   120.3
0.0555        -183.2475    -183.6810       0.4336   119.8
0.0556        -183.2476    -183.6796       0.4320   119.4
0.0557        -183.2479    -183.6781       0.4302   118.9
0.0558        -183.2487    -183.6766       0.4279   118.2
0.0559        -183.2482    -183.6751       0.4268   117.9
0.0560        -183.2498    -183.6735       0.4237   117.1
0.0561        -183.2502    -183.6720       0.4218   116.5
0.0562        -183.2518    -183.6704       0.4186   115.6
0.0563        -183.2504    -183.6688       0.4184   115.6
0.0564        -183.2486    -183.6672       0.4186   115.7
0.0565        -183.2481    -183.6656       0.4175   115.4
0.0566        -183.2483    -183.6640       0.4157   114.9
0.0567        -183.2498    -183.6624       0.4125   114.0
0.0568        -183.2499    -183.6607       0.4108   113.5
0.0569        -183.2473    -183.6591       0.4118   113.8
0.0570        -183.2466    -183.6574       0.4109   113.5
0.0571        -183.2470    -183.6558       0.4088   112.9
0.0572        -183.2473    -183.6542       0.4069   112.4
0.0573        -183.2467    -183.6525       0.4058   112.1
0.0574        -183.2465    -183.6509       0.4044   111.7
0.0575        -183.2479    -183.6492       0.4014   110.9
0.0576        -183.2480    -183.6476       0.3997   110.4
0.0577        -183.2490    -183.6460       0.3970   109.7
0.0578        -183.2498    -183.6445       0.3946   109.0
0.0579        -183.2507    -183.6429       0.3922   108.4
0.0580        -183.2496    -183.6413       0.3917   108.2
0.0581        -183.2488    -183.6398       0.3910   108.0
0.0582        -183.2491    -183.6383       0.3892   107.5
0.0583        -183.2482    -183.6369       0.3886   107.4
0.0584        -183.2465    -183.6354       0.3889   107.5
0.0585        -183.2469    -183.6340       0.3871   107.0
0.0586        -183.2469    -183.6327       0.3858   106.6
0.0587        -183.2472    -183.6313       0.3841   106.1
0.0588        -183.2465    -183.6300       0.3835   106.0
0.0589        -183.2464    -183.6287       0.3822   105.6
0.0590        -183.2465    -183.6274       0.3809   105.3
0.0591        -183.2475    -183.6262       0.3787   104.6
0.0592        -183.2485    -183.6250       0.3765   104.0
0.0593        -183.2497    -183.6239       0.3743   103.4
0.0594        -183.2493    -183.6229       0.3736   103.2
0.0595        -183.2475    -183.6218       0.3744   103.4
0.0596        -183.2469    -183.6209       0.3740   103.3
0.0597        -183.2460    -183.6200       0.3739   103.3
0.0598        -183.2448    -183.6191       0.3743   103.4
0.0599        -183.2449    -183.6182       0.3733   103.1
0.0600        -183.2454    -183.6174       0.3720   102.8
0.0601        -183.2462    -183.6166       0.3705   102.4
0.0602        -183.2465    -183.6159       0.3695   102.1
0.0603        -183.2447    -183.6153       0.3706   102.4
0.0604        -183.2452    -183.6147       0.3694   102.1
0.0605        -183.2449    -183.6141       0.3692   102.0
0.0606        -183.2449    -183.6135       0.3687   101.9
0.0607        -183.2454    -183.6130       0.3676   101.6
0.0608        -183.2464    -183.6126       0.3662   101.2
0.0609        -183.2464    -183.6121       0.3657   101.1
0.0610        -183.2464    -183.6117       0.3653   100.9
0.0611        -183.2469    -183.6114       0.3645   100.7
0.0612        -183.2473    -183.6111       0.3637   100.5
0.0613        -183.2480    -183.6108       0.3628   100.2
0.0614        -183.2467    -183.6106       0.3639   100.6
0.0615        -183.2452    -183.6105       0.3653   100.9
0.0616        -183.2441    -183.6105       0.3664   101.2
0.0617        -183.2447    -183.6105       0.3658   101.1
0.0618        -183.2456    -183.6105       0.3649   100.8
0.0619        -183.2458    -183.6106       0.3648   100.8
0.0620        -183.2456    -183.6108       0.3652   100.9
0.0621        -183.2451    -183.6109       0.3658   101.1
0.0622        -183.2452    -183.6111       0.3659   101.1
0.0623        -183.2457    -183.6113       0.3656   101.0
0.0624        -183.2458    -183.6115       0.3657   101.0
0.0625        -183.2463    -183.6118       0.3655   101.0
0.0626        -183.2450    -183.6122       0.3673   101.5
0.0627        -183.2472    -183.6126       0.3655   101.0
0.0628        -183.2471    -183.6131       0.3659   101.1
0.0629        -183.2479    -183.6135       0.3656   101.0
0.0630        -183.2477    -183.6140       0.3663   101.2
0.0631        -183.2482    -183.6146       0.3664   101.2
0.0632        -183.2485    -183.6151       0.3667   101.3
0.0633        -183.2487    -183.6157       0.3671   101.4
0.0634        -183.2487    -183.6164       0.3677   101.6
0.0635        -183.2478    -183.6171       0.3693   102.0
0.0636        -183.2489    -183.6178       0.3689   101.9
0.0637        -183.2493    -183.6186       0.3693   102.0
0.0638        -183.2495    -183.6193       0.3698   102.2
0.0639        -183.2503    -183.6201       0.3698   102.2
0.0640        -183.2497    -183.6209       0.3712   102.6
0.0641        -183.2485    -183.6217       0.3732   103.1
0.0642        -183.2479    -183.6224       0.3746   103.5
0.0643        -183.2483    -183.6232       0.3749   103.6
0.0644        -183.2466    -183.6241       0.3774   104.3
0.0645        -183.2470    -183.6249       0.3778   104.4
0.0646        -183.2477    -183.6257       0.3781   104.5
0.0647        -183.2472    -183.6266       0.3794   104.8
0.0648        -183.2461    -183.6275       0.3813   105.4
0.0649        -183.2462    -183.6284       0.3822   105.6
0.0650        -183.2468    -183.6293       0.3825   105.7
0.0651        -183.2461    -183.6302       0.3842   106.1
0.0652        -183.2435    -183.6312       0.3876   107.1
0.0653        -183.2426    -183.6321       0.3895   107.6
0.0654        -183.2428    -183.6331       0.3903   107.8
0.0655        -183.2418    -183.6340       0.3923   108.4
0.0656        -183.2412    -183.6350       0.3938   108.8
0.0657        -183.2410    -183.6359       0.3949   109.1
0.0658        -183.2404    -183.6369       0.3965   109.6
0.0659        -183.2407    -183.6378       0.3971   109.7
0.0660        -183.2397    -183.6388       0.3990   110.3
0.0661        -183.2387    -183.6397       0.4010   110.8
0.0662        -183.2387    -183.6407       0.4020   111.1
0.0663        -183.2384    -183.6416       0.4033   111.4
0.0664        -183.2380    -183.6426       0.4046   111.8
0.0665        -183.2395    -183.6436       0.4040   111.6
0.0666        -183.2378    -183.6445       0.4067   112.4
0.0667        -183.2388    -183.6454       0.4066   112.3
0.0668        -183.2374    -183.6463       0.4089   113.0
0.0669        -183.2364    -183.6472       0.4109   113.5
0.0670        -183.2363    -183.6481       0.4118   113.8
0.0671        -183.2374    -183.6490       0.4115   113.7
0.0672        -183.2356    -183.6498       0.4141   114.4
0.0673        -183.2327    -183.6506       0.4179   115.5
0.0674        -183.2324    -183.6514       0.4190   115.8
0.0675        -183.2338    -183.6523       0.4185   115.6
0.0676        -183.2342    -183.6531       0.4188   115.7
0.0677        -183.2337    -183.6538       0.4202   116.1
0.0678        -183.2339    -183.6546       0.4206   116.2
0.0679        -183.2349    -183.6553       0.4204   116.2
0.0680        -183.2330    -183.6560       0.4230   116.9
0.0681        -183.2335    -183.6567       0.4231   116.9
0.0682        -183.2318    -183.6573       0.4255   117.6
0.0683        -183.2319    -183.6579       0.4261   117.7
0.0684        -183.2316    -183.6585       0.4269   118.0
0.0685        -183.2324    -183.6591       0.4267   117.9
0.0686        -183.2318    -183.6596       0.4278   118.2
0.0687        -183.2329    -183.6601       0.4273   118.1
0.0688        -183.2321    -183.6606       0.4285   118.4
0.0689        -183.2319    -183.6611       0.4292   118.6
0.0690        -183.2305    -183.6615       0.4310   119.1
0.0691        -183.2297    -183.6619       0.4322   119.4
0.0692        -183.2280    -183.6623       0.4342   120.0
0.0693        -183.2278    -183.6626       0.4348   120.1
0.0694        -183.2270    -183.6629       0.4359   120.4
0.0695        -183.2257    -183.6632       0.4375   120.9
0.0696        -183.2273    -183.6634       0.4361   120.5
0.0697        -183.2285    -183.6636       0.4351   120.2
0.0698        -183.2296    -183.6637       0.4341   119.9
0.0699        -183.2274    -183.6638       0.4364   120.6
0.0700        -183.2290    -183.6639       0.4349   120.2
0.0701        -183.2297    -183.6639       0.4342   120.0
0.0702        -183.2292    -183.6639       0.4348   120.1
0.0703        -183.2303    -183.6639       0.4336   119.8
0.0704        -183.2324    -183.6639       0.4314   119.2
0.0705        -183.2312    -183.6638       0.4326   119.5
0.0706        -183.2312    -183.6637       0.4325   119.5
0.0707        -183.2309    -183.6636       0.4327   119.5
0.0708        -183.2321    -183.6634       0.4313   119.2
0.0709        -183.2323    -183.6632       0.4309   119.1
0.0710        -183.2326    -183.6630       0.4304   118.9
0.0711        -183.2321    -183.6628       0.4307   119.0
0.0712        -183.2317    -183.6625       0.4309   119.1
0.0713        -183.2323    -183.6623       0.4300   118.8
0.0714        -183.2327    -183.6619       0.4292   118.6
0.0715        -183.2298    -183.6616       0.4317   119.3
0.0716        -183.2307    -183.6612       0.4305   118.9
0.0717        -183.2309    -183.6608       0.4299   118.8
0.0718        -183.2297    -183.6604       0.4307   119.0
0.0719        -183.2309    -183.6600       0.4291   118.6
0.0720        -183.2305    -183.6596       0.4291   118.6
0.0721        -183.2303    -183.6591       0.4288   118.5
0.0722        -183.2285    -183.6587       0.4301   118.8
0.0723        -183.2278    -183.6582       0.4303   118.9
0.0724        -183.2265    -183.6576       0.4312   119.1
0.0725        -183.2265    -183.6571       0.4306   119.0
0.0726        -183.2243    -183.6566       0.4323   119.4
0.0727        -183.2240    -183.6560       0.4319   119.3
0.0728        -183.2225    -183.6554       0.4329   119.6
0.0729        -183.2235    -183.6548       0.4313   119.2
0.0730        -183.2237    -183.6542       0.4305   118.9
0.0731        -183.2235    -183.6535       0.4300   118.8
0.0732        -183.2226    -183.6529       0.4303   118.9
0.0733        -183.2226    -183.6522       0.4296   118.7
0.0734        -183.2231    -183.6515       0.4284   118.4
0.0735        -183.2248    -183.6508       0.4261   117.7
0.0736        -183.2247    -183.6502       0.4255   117.6
0.0737        -183.2243    -183.6495       0.4252   117.5
0.0738        -183.2262    -183.6489       0.4226   116.8
0.0739        -183.2280    -183.6482       0.4203   116.1
0.0740        -183.2271    -183.6476       0.4205   116.2
0.0741        -183.2247    -183.6470       0.4223   116.7
0.0742        -183.2246    -183.6464       0.4218   116.5
0.0743        -183.2254    -183.6458       0.4204   116.1
0.0744        -183.2251    -183.6452       0.4201   116.1
0.0745        -183.2252    -183.6446       0.4194   115.9
0.0746        -183.2259    -183.6440       0.4181   115.5
0.0747        -183.2265    -183.6434       0.4169   115.2
0.0748        -183.2260    -183.6428       0.4168   115.2
0.0749        -183.2282    -183.6423       0.4141   114.4
0.0750        -183.2279    -183.6417       0.4139   114.4
0.0751        -183.2277    -183.6412       0.4135   114.3
0.0752        -183.2280    -183.6407       0.4127   114.0
0.0753        -183.2285    -183.6402       0.4117   113.8
0.0754        -183.2286    -183.6398       0.4112   113.6
0.0755        -183.2288    -183.6394       0.4105   113.4
0.0756        -183.2283    -183.6390       0.4107   113.5
0.0757        -183.2276    -183.6387       0.4111   113.6
0.0758        -183.2274    -183.6384       0.4110   113.6
0.0759        -183.2279    -183.6382       0.4103   113.4
0.0760        -183.2256    -183.6379       0.4123   113.9
0.0761        -183.2265    -183.6378       0.4112   113.6
0.0762        -183.2266    -183.6376       0.4110   113.6
0.0763        -183.2266    -183.6375       0.4109   113.5
0.0764        -183.2261    -183.6375       0.4113   113.6
0.0765        -183.2248    -183.6374       0.4127   114.0
0.0766        -183.2256    -183.6374       0.4118   113.8
0.0767        -183.2254    -183.6375       0.4121   113.9
0.0768        -183.2248    -183.6376       0.4128   114.0
0.0769        -183.2250    -183.6378       0.4127   114.0
0.0770        -183.2262    -183.6380       0.4118   113.8
0.0771        -183.2257    -183.6382       0.4125   114.0
0.0772        -183.2265    -183.6385       0.4120   113.8
0.0773        -183.2246    -183.6389       0.4143   114.5
0.0774        -183.2251    -183.6392       0.4142   114.4
